rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, age, phone_number, soc_sec_id, blocking_number
rec-8980-org,   daniel, waller, 5, dianella street, , payneham, 4109, tas, 19330123, 30, 07 93670759, 3515606, 8
rec-514-org,   bronte, warnock, , bangalay crescent, , kinross, 2195, nsw, 19740117, 34, 03 16679661, 3579950, 8
rec-5880-org,   annabel, lock, 126, chandler street, , allambie heights, 4207, qld, 19251217, 24, 02 99843403, 2469777, 2
rec-8385-org,   baxter, shepherd, 81, leahy close, , ferryden park, 2122, nsw, 19650528, 37, 02 60522454, 9052882, 8
rec-7030-org,   , ryan, 22, withnell circuit, , thornleigh, , wa, 19580212, 28, 08 56967582, 7109010, 0
rec-4889-org,   rachel, reid, 300, , , lismore, 3850, nsw, 19960706, 33, 03 73689389, 6467672, 7
rec-1040-org,   lara, clarke, 13, burkitt street, , , 5049, nsw, 19210416, , 07 62400608, 6985160, 0
rec-8518-org,   ronan, reid, 44, rochford street, , surfers paradise, 3220, qld, 19670502, 13, 03 01311016, 5131173, 3
rec-6740-org,   emiily, orchard, 79, dixon drive, , kangarilla, 3840, nsw, 19930625, 31, 08 36032488, 3829365, 6
rec-6727-org,   michael, bratovic, 45, ainslie avenue, deepdale farm, greensborough, 2517, vic, 19220919, 22, 02 92661437, 7022377, 0
rec-7992-dup-2, dillon, stearnes, 12, , , mill park, 7015, wa, 19647057, 28, 04 38146544, 7677411, 4
rec-8711-org,   tyler, pitkethley, 1, paul coe crescent, moorabee, naracoorte, 2232, , 19081223, 9, 02 13316851, 8887319, 9
rec-9444-org,   brodee, maureen, 1, cowper street, la rhune, port macquarie, 2460, , 19840926, 24, 02 98744999, 9415236, 5
rec-8035-org,   michael, kempe, 41, totterdell street, , hope valley, 4305, qld, 19021111, 34, 02 72337057, 6298858, 8
rec-5599-dup-0, latham, turbitt, 29, hart close, , deer park, 4670, qld, 19130130, 34, 08 26059858, 9656548, 3
rec-7619-org,   jessica, yappa, 83, chauncy crescent, rmbh 884, swan view, 3109, vic, 19730914, 30, 04 60805054, 1067582, 7
rec-2800-org,   nicholas, craske, 75, meyers place, , camira, 2099, sa, 19000605, 24, 04 77948748, 1837764, 6
rec-1508-org,   bethany, robson, 13, harriot road, , bayview heights, 2550, qld, , 29, 02 56010975, 7898507, 5
rec-222-org,   meggie, combs, 11, upton street, , burnside, 3073, qld, 19620928, 29, 02 11743327, 8216603, 6
rec-8795-org,   alison, goode, 5, davis street, kilwinning, campbelltown, 5073, nsw, 19321030, 34, 04 18831168, 8179860, 9
rec-7534-org,   toby, mounce, 101, clift crescent, , summer hill, 4304, nsw, 19450921, 28, 02 53787678, 8866731, 7
rec-8639-org,   emiily, mcgilchrist, 24, molvig street, deependi, norwood, 2148, nsw, 19661002, 29, 02 19097411, 4306620, 9
rec-8980-dup-0, daniel, walxlr, 56, dianella street, , payneham, 4109, tas, 19330123, 30, 07 93670759, 3515696, 8
rec-4650-org,   brandon, gerritsen, 34, chowne street, , atwell, 3127, nsw, 19710129, 29, 04 05025542, 3758224, 2
rec-1877-org,   lillianna, robson, 121, bendigo street, villa 2, windsor, 3020, , 19350403, 30, , 7562915, 7
rec-3516-org,   thomas, reuter, 16, moynihan street, highland park, arana hills, 3777, vic, 19580615, 24, 08 79850515, 1260107, 8
rec-8535-org,   mystique, caruana, 1, mccoll street, hilltop hostel rowethorpe, paralowie, 2262, tas, , 32, 04 62257964, 3587342, 0
rec-2642-org,   luke, sherriff, 5, richardson circuit, tinaroo falls, killara, 6027, vic, 19640701, 28, 04 07569539, 8520532, 2
rec-8677-org,   zachary, frahn, 32, clive steele avenue, , brunswick west, 6103, qld, 19250810, 22, 02 67531963, 2191032, 2
rec-406-org,   gabrielle, leupi, 2, sargood street, , salisbury, 2026, qld, 19460407, 26, 02 74826559, 8436871, 8
rec-4676-org,   madeleine, , 6, darke street, , bundaberg, 3101, , 19470430, 27, , 7624262, 3
rec-1057-org,   liam, calnan, 63, howitt street, ashell, murray bridge, 4807, wa, 19851031, 12, 07 16611062, 1095353, 2
rec-5389-org,   gemma, mccarthy, 47, shackleton circuit, , carrum, 3931, nsw, 19000130, 27, 02 37404185, 2265280, 3
rec-1854-org,   emiily, campbell, 17, cashion court, helenvale, quorn, 4171, nsw, 19680617, , 02 26120494, 8281428, 9
rec-2531-org,   harrison, crute, , de graaff street, , upwey, 2756, qld, 19250302, , 03 30172019, 7994835, 7
rec-9371-org,   joel, marson, 27, jess place, camara, londonderry, 2640, nsw, 19811108, , 02 21863922, 7747311, 1
rec-6550-org,   rachel, garnett, 16, steele street, , coniston, 4472, nsw, 19400604, 26, 03 60115650, 8813795, 6
rec-8564-dup-2, evangeolia, cruttenden, 17, banks street, mt drysdale, wamertan, 2066, nsw, 19650306, , 04 00644746, 6836022, 4
rec-7859-org,   james, browne, , nagel place, , bronte, 3185, sa, 19740801, 37, 02 76773111, 8791436, 3
rec-4744-org,   david, campbell, 19, mault place, , edensor park, 3550, nsw, 19381210, 40, 04 80661625, 5644602, 7
rec-5770-org,   naomi, moody, 3, bickley close, rainmore, lake heights, 7018, tas, 19350614, , , 2347671, 4
rec-3416-org,   barnaby, zilm, 22, whiteman street, , eudlo, 3818, qld, 19520625, , 08 72683438, 8737581, 0
rec-6006-org,   pia, blackwell, 7, grimshaw street, , woodville south, 5321, qld, 19530731, 30, 02 55593062, 7300810, 5
rec-4966-org,   lachlan, bastiaans, 17, henty street, , hoppers crossing, 3075, nsw, 19050526, 25, 08 41675782, 3690231, 4
rec-3556-org,   daen, gigliotti, 23, burtt crescent, , frenchs forest, 7006, nsw, 19130905, , 07 33153649, 8657860, 4
rec-2264-org,   daniel, mcphail, 48, bennetts close, , riverstone, 4211, qld, 19390510, 36, 08 74465956, 9558512, 9
rec-6207-org,   luke, bhummabhuti, 66, denny street, calala farm, atherton, 3737, vic, 19030421, 27, 07 29906263, 3421238, 9
rec-2478-org,   carly, senesi, 15, northbourne avenue, trewalla, taree, 4702, , 19251201, 26, 04 87954205, 3908898, 3
rec-5784-org,   barnaby, reece, 19, , john flynn medical centre, trafalgar, 4012, nsw, 19260807, , 02 60688487, 4633166, 6
rec-7148-org,   izaac, ebert, 22, ashburton circuit, , wallsend, 2785, vic, 19030513, 32, 02 24964007, 6304286, 6
rec-2781-org,   bayley, pettigrove, 69, baracchi crescent, kingway tourist park, creswick, 2204, vic, 19400322, , 02 43526770, 7113661, 4
rec-5283-org,   darcy, white, 17, bimberi crescent, , pooraka, 2067, vic, 19601009, 23, 08 88628044, 1808081, 7
rec-2381-org,   ryan, bissett, 77, greenough circuit, , pallamallawa, 2135, nsw, 19690529, 25, 04 93014489, 2468878, 2
rec-893-org,   alisa, eyles, 92, lavan place, , corio, 3260, vic, 19821030, 27, 07 93292959, 8460748, 6
rec-9148-org,   alexandra, porotschnig, 18, mileham street, , kingsthorpe, 3690, wa, 19681230, 22, 08 31193625, 9025000, 8
rec-6448-dup-1, meg, berfl, 9, macdonnell street, , frsar, 3943, sa, 19080717, 29, 03 88578155, 1680598, 9
rec-9592-org,   flynn, dicks, 42, kent street, , ballarat, 4109, nsw, 19531203, 12, 03 01404639, 7896674, 8
rec-6282-org,   joel, araya, 34, wentworth avenue, , devonport, 6107, vic, 19380901, , 04 99236365, 8220591, 3
rec-3551-org,   hannah, kapeller, 481, brough place, , hughes, 2448, qld, 19380526, 24, 02 46306291, 5403593, 7
rec-5622-org,   patrick, gilkes, 56, oddie place, opal cove resort, artarmon, 2602, qld, 19551118, 23, 03 14955614, 9014379, 6
rec-5948-org,   tahni, white, 17, myers place, , south perth, 3114, sa, 19880926, 22, 07 83332603, 8864195, 4
rec-4740-org,   kye, tiller, 35, manity court, , barmah, 2250, nsw, 19341107, , 02 46517036, 7653402, 6
rec-8768-org,   jade, kowald, 28, bilby place, , minmi, 3015, , 19500823, 25, 03 71010663, 4899221, 6
rec-9637-org,   daniel, currinckx, 312, hodgkinson street, , , 2870, nsw, 19960824, , 07 90381246, 3822780, 8
rec-9562-org,   jake, singleton, 19, hibbins place, springbanks, annandale, 2323, vic, , 24, 02 28276023, 6832100, 7
rec-1704-org,   michael, halley, 150, derrilin place, , moruya, 2905, , 19740302, 6, 02 99318526, 6611598, 3
rec-2646-org,   matthew, hoffman, 5, marshall street, jemaree, thornlie, 4213, nsw, 19500130, 36, 02 57309135, 2132926, 8
rec-6455-org,   kaitlin, waller, 95, popplewell place, , mulgrave east, 2287, qld, 19371117, , 02 37714664, 9421998, 6
rec-5144-org,   liam, wiseman, 28, kudyera place, , carpenter rocks, 5038, nsw, , 30, 03 92598721, 1200320, 8
rec-9279-org,   jessica, rosendale, 31, mclean place, , warnbro, 3216, nsw, 19140102, , 04 26363871, 3153614, 6
rec-8491-org,   elton, choi-lundberg, 10, copland drive, , winthrop, 3450, nsw, 19130721, 25, 02 28206748, 1165975, 2
rec-9120-org,   april, cameirao, 29, magrath crescent, , tarragindi, 5571, vic, 19250717, 33, 03 69619364, 5033153, 1
rec-7860-org,   zoe, finlay, 57, zox circuit, , kellyville, 3219, qld, 19120819, 28, 07 47241796, 6463610, 2
rec-9886-org,   ellorah, tiller, 10, faunce crescent, lypiatt, st albans, 3082, wa, 19880906, 32, 04 29146721, 4067117, 4
rec-9448-org,   david, laing, 3, dyson street, , noble park, 5233, qld, 19190516, 25, 04 32880251, 5129867, 1
rec-7338-dup-2, angus, frs hn, 9, rosebery street, , shorewell park, 2537, nsw, 19760914, 29, 08 70305841, 7359776, 1
rec-3106-org,   alexander, boocock, 23, britten-jones drive, diamond water cvn, toowoomba, 2430, nsw, 19380509, , 08 85957109, 8403858, 9
rec-3754-org,   fraser, mormina, 4, gatton street, , the patch, 3139, wa, 19010615, 32, 02 77064695, 6246810, 4
rec-1638-org,   helena, sarkissian, 73, mannheim street, , oonoonba, 3138, nsw, 19460401, 23, , 7529121, 1
rec-5918-org,   casey, goessling, 82, ligar place, , midland, 2280, nt, 19390315, 28, 02 10451325, 6772169, 8
rec-706-org,   deakin, golden, 4, , llangollen, benowa, 6285, qld, 19300820, 24, , 7590110, 2
rec-9894-org,   lachlan, mason, 108, slessor crescent, , kingston-on-murray, 7249, wa, 19560208, 20, 04 93396655, 8527008, 2
rec-9918-org,   jarrod, campbell, 43, lambert street, , wynnum west, 0880, qld, 19310929, 31, 07 27018961, 9883028, 0
rec-733-org,   karla, browne, 31, hillebrand street, waddi, elwood, 5006, nsw, 19600329, 21, 07 28179644, 2736225, 4
rec-6143-org,   nicholas, lodge, 49, oakover circuit, , barrack heights, 6027, vic, 19810427, 32, 04 27790123, 5265534, 0
rec-1071-org,   joshua, mccourtie, 3, outtrim avenue, medical centre, doubleview, 6158, vic, 19750705, 33, 08 53268507, 6928408, 1
rec-5681-dup-0, williqm, adaif, 22, birnie place, , whitfield, 6210, , 19390817, 33, 04 19177643, 1287838, 7
rec-4237-org,   gillian, ryan, 16, astrolabe street, lumley, bayswater, 2486, nsw, , 29, 02 79642426, 2601294, 4
rec-5552-org,   joshua, , 24, goldner circuit, murray bank, white hills, 2190, wa, 19540115, 30, 04 87597925, 4449023, 2
rec-4748-dup-0, jacinta, wilkins, 7, rundle pltce, , orange, 4860, nsw, 19560506, 32, 02 94146546, 9298618, 3
rec-4646-org,   alexander, , 14, carruthers street, , crows nest, 3053, wa, 19420813, 24, 04 32281983, 5377023, 3
rec-167-org,   abbey, coleman, 95, emerton street, greenbank, mermaid waters, 2200, qld, 19790122, 31, 02 17187839, 4816002, 4
rec-7164-org,   jazz, jeffries, 60, rene street, , sylvania, 2251, vic, , 21, 07 86186564, 7634876, 3
rec-5662-org,   anneliese, shepherd, 440, marlock street, , lismore, 3199, nsw, 19481211, 28, 04 75823503, 1027670, 5
rec-6810-dup-0, daniel, melhado, 17, badimaralstreet, , upwevyu, 4211, vic, 19300815, 11, 03 20213371, 3713255, 9
rec-2536-org,   anton, white, 63, blake place, , st johns park, 2115, nsw, 19840814, , 07 99537111, 3791856, 0
rec-5871-org,   alexandra, mcvicar, 112, cowlishaw street, swainston, glen innes, 4300, nsw, 19500314, 35, 04 05919747, 1609988, 9
rec-8538-org,   hannah, eyles, 15, morrissey street, , tallangatta, 7249, qld, 19880905, 26, 03 54042602, 1115799, 0
rec-7676-org,   zachary, beckwith, 49, dookie street, hse 558, ashfield, 2450, vic, 19700601, 33, 03 08685793, 9933365, 9
rec-2350-org,   jared, green, 17, lutana street, , dandenong north, 3143, qld, 19220414, 30, 02 14763586, 6975463, 6
rec-5940-org,   alissa, rau, 20, oliver street, fernbank, angaston, 2262, qld, , , 04 78535023, 3898391, 2
rec-7064-org,   ryan, fang, 20, limestone avenue, , windaroo, 2173, qld, 19720921, , 02 91910355, 7557076, 4
rec-1261-org,   jayden, green, 53, stokes street, , wallan, 3156, qld, 19080703, 31, 08 88575282, 3126224, 8
rec-6215-org,   lachlan, haythorpe, 32, armfield place, , aldgate, 3174, vic, 19620107, 33, 04 94056093, 8686967, 8
rec-3730-org,   meg, blackwell, 18, beal place, , west lakes shore, 6102, vic, 19450923, 39, 07 85525112, 9086921, 6
rec-6490-org,   sarah, couzens, 15, ballard place, , black rock, 4815, vic, 19160624, 26, 03 68441558, 8457659, 3
rec-1416-org,   timara, stephenson, 150, hopetoun circuit, , para hills, 6225, nsw, 19770916, 33, 08 01805109, 4552684, 3
rec-5806-org,   cheyenne, lewkowicz, 72, chippindall circuit, surama, forrestfield, 2480, vic, 19260412, 30, 03 40023040, 9437992, 0
rec-3037-org,   grace, ryan, 42, mackenzie street, gillin park, ashfield, 3777, nsw, 19470824, 9, 07 82362344, 3818253, 8
rec-2599-org,   jazz, hilton, 282, conlon crescent, , dulwich hill, 2111, , 19160419, 27, 07 32087298, 4210859, 6
rec-7556-org,   zac, beattie, 122, franklin street, section, springvale south, 4215, nsw, 19850724, , 03 64316429, 3613995, 0
rec-5201-dup-1, shaxika, kellow, 76, national circuit, , lilydale, 5000, vic, 19860426, 29, 08 69502734, 3096266, 9
rec-2736-org,   lachlan, lill, 28, phillip avenue, , gaven, 3996, nsw, , 28, 04 00742656, 3862838, 3
rec-47-org,   briony, clarke, 46, torres street, , rosebud, 4570, qld, 19190804, , 03 37048823, 2588009, 7
rec-930-org,   millane, coleman, 19, kosciusko avenue, bowan downs, cowra, 6230, vic, 19730116, , 04 80153452, 8813684, 4
rec-9179-org,   jordan, herbert, 108, diggles street, , bushland beach, 4217, qld, 19170708, 27, 07 77157233, 6345414, 5
rec-5748-org,   kyle, brock, 41, deloraine street, , greensborough, 3021, vic, 19840308, 26, 07 98984911, 7336066, 2
rec-2986-org,   dylan, siviour, 8, mackennal street, craigston, brunswick west, 6530, wa, 19020917, 29, 02 21476113, 1362836, 6
rec-9622-org,   annabel, teague, 10, cleland street, belgrave arcade, peelwood, 2170, , 19600422, 26, 03 38726590, 1588696, 3
rec-245-org,   bailey, roemisch, 9, backhouse street, , altona north, 5251, qld, 19900317, 30, 03 17079572, 9663766, 8
rec-3341-org,   caitlin, willing, 4, worrall street, , noble park, 2153, vic, 19030204, , 07 92557473, 1256341, 1
rec-136-dup-1, konstahzinos, hazell, 31, mcintyre kstreet, pine dale, riverstone, 4878, nsw, 19690505, 34, 04 90311561, 1976019, 8
rec-4118-org,   sean, butt, 2, cooks street, , winmalee, 4717, nsw, 19210405, 30, 04 61355858, 6790394, 4
rec-7275-org,   archie, pascoe, 57, ballow crescent, , rivett, 2322, vic, 19710821, 28, 04 64439812, 9648789, 4
rec-5230-org,   peter, kelley, 1, hawdon street, bedulluck, toorak, 5066, nsw, 19511228, , 03 48069148, 6991991, 8
rec-4471-org,   william, lowe, 6, namatjira drive, sec 61, whitfield, 2097, tas, 19141211, 10, 04 01161914, 2570624, 2
rec-8327-org,   joshua, uffelmann, 11, , adiren, lamington, 4223, wa, 19230404, 24, 07 18742888, 9516433, 0
rec-8183-org,   jessica, thorpe, 19, stuart street, , gaven, 3028, qld, 19720104, 35, , 6232130, 3
rec-8229-dup-0, alexanda, lovi, , marchant circuit, , marsden, 3212, vin, , 21, 08 76997415, 9631108, 7
rec-1666-org,   jamie, gilbertson, 49, hutcheson street, yathong, mount annan, 3152, vic, , 23, 07 28382449, 7929849, 2
rec-7994-org,   renai, shepherd, 83, raphael close, windalea, ryde, 5067, qld, 19450529, 39, 03 81242892, 5685728, 0
rec-3507-dup-0, chelsea, schimkleck, 3, kerrigan dutreet, , mona vale, 5341, wa, 19131114, 32, 04 82050983, 6981762, 8
rec-3668-org,   riley, tiller, 75, , , woodcroft, 6149, qld, 19500415, 26, 07 69552298, 7575954, 0
rec-9336-org,   natalia, stanley, 10, cataract street, , parramatta, 4128, nsw, 19561006, 30, 08 03248084, 2951243, 1
rec-6739-org,   emiily, ryan, 15, broinowski place, coolangatta airport, murray bridge, 2790, vic, , 26, 03 70369497, 5662235, 5
rec-4882-org,   william, wilkins, 42, garanya street, , garbutt, 3214, nsw, 19100216, 28, , 4769641, 0
rec-5935-org,   bailey, westbrook, 798, griffiths street, rocklea, garran, 6025, vic, 19910129, 33, 07 80676920, 9206336, 9
rec-5078-org,   hannah, noble, 70, embling street, , chisholm, 2176, vic, 19700618, 32, 03 96873029, 4509787, 9
rec-6633-org,   charlotte, green, 17, brownless street, rosedale, huonville, 4103, vic, 19400526, 31, 07 27908877, 7798908, 2
rec-1532-org,   marley, boyle, 211, mcluckie crescent, , chisholm, 6210, qld, 19070705, , 07 36282338, 6680504, 5
rec-9675-org,   joel, nguyen, 61, argyle place, , keilor, 6285, nsw, 19620630, 37, 03 66958619, 7677793, 6
rec-8012-org,   finley, rees, 29, dobbie place, silverland roadhouse, point leo, 4670, nsw, 19160619, 9, 07 48510187, 4943390, 2
rec-1757-org,   benjamin, dakin, 284, grover crescent, , belmont north, 6566, qld, 19171217, 35, 07 62913249, 7055279, 0
rec-8496-org,   freya, webb, 55, dooland court, , moruya, 2150, tas, 19370116, 20, , 1933387, 6
rec-21-org,   david, stanek, 57, dooring street, , kioloa, 2261, nsw, 19570304, , 04 08466008, 5233434, 4
rec-2355-org,   emiily, dato, 2, brill place, the avenues, ringwood, 2047, nsw, 19580721, 24, 08 77918632, 1028681, 4
rec-195-org,   ethan, frogley, 59, hyndes crescent, , labrador, 3068, nsw, 19791118, , 08 13412644, 8524531, 4
rec-2014-org,   sarah, greenhalgh, 383, vansittart crescent, , bilgola plateau, 0836, nsw, , 40, 07 77589236, 1442829, 7
rec-6046-org,   lucy, huxley, 1, martley circuit, , hawks nest, 4503, nsw, 19321231, 27, 04 38060368, 9036178, 3
rec-1566-org,   lauren, folmer, 1, albermarle place, fred lane hostel, kingaroy, 2077, vic, 19781216, 30, 04 67598379, 2070792, 7
rec-7481-org,   nathan, spicer, 151, jerrabomberra avenue, , bellawongarah, 6059, sa, 19591221, 32, 04 99143415, 9549347, 0
rec-3400-org,   isabella, pesch, 19, rosman circuit, entwood, point lonsdale, 6150, , 19470316, 32, 07 23786141, 1184847, 8
rec-9894-dup-1, lachlah, mason, 108, slessor crescent, , kingston-on-murray, 7249, wa, 19563008, 20, 04 93396655, 8527008, 2
rec-511-org,   harriet, hennicke, 15, hemmings crescent, peppercorn lodge, mount stuart, 3629, wa, 19531119, 22, 04 20201668, 8399712, 0
rec-1332-org,   chloe, bellchambers, 3, ossa place, , frankston, 5280, vic, 19110113, 37, 04 85577751, 1541528, 6
rec-9750-org,   madeleine, hilton, 26, kaeppel place, , orange, 4218, qld, 19370414, 32, 03 45749586, 1602997, 4
rec-6943-org,   , goldsworthy, 30, lindsay street, , south melbourne, , wa, 19920319, , 03 36483487, 2208081, 2
rec-5608-org,   laura, campbell, 8, bussell crescent, , malvern, 4872, nsw, 19280325, 35, 08 79709373, 9472686, 6
rec-455-org,   charlotte, varcoe, 368, bemm place, retirement village, rosebud, 2102, qld, 19450705, , 07 43677849, 4147868, 5
rec-8799-org,   marcus, talladira, 3, stacy street, , coolbellup, 3170, vic, 19091106, , 08 41422709, 8850725, 2
rec-8528-dup-1, josi, arjdq, 37, gillen street, , mentone, 3976, nsw, 19830402, 24, 03 17469073, 2725843, 6
rec-1484-dup-0, charlie, sherriff, 4, maltby circuit, binnalong, chain valley bay, 2046, vic, 19130026, 20, 02 72698516, 1622992, 7
rec-5352-org,   saskia, dakin, 25, bandulla street, , petrie, 4114, nsw, 19060106, 32, 03 63256647, 1095771, 8
rec-4000-org,   taylah, mcsorley, 275, , meadowcraft farm, lakemba, 3810, act, 19950803, , 02 68623106, 9306144, 0
